ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
tour_mont_puget.2,MultiLineString,1,334,5.465471443,43.213065734
tour_mont_puget.2,MultiLineString,1,335,5.465264636,43.212971195
tour_mont_puget.2,MultiLineString,1,336,5.465170883,43.212968387
tour_mont_puget.2,MultiLineString,1,337,5.465105181,43.213005885
tour_mont_puget.2,MultiLineString,1,338,5.465069897,43.213069957
tour_mont_puget.2,MultiLineString,1,339,5.465005555,43.213087446
tour_mont_puget.2,MultiLineString,1,340,5.464734967,43.213248326
tour_mont_puget.2,MultiLineString,1,341,5.464687258,43.213260575
tour_mont_puget.2,MultiLineString,1,342,5.464507268,43.213442604
tour_mont_puget.2,MultiLineString,1,343,5.464503875,43.21346977
tour_mont_puget.2,MultiLineString,1,344,5.46470273,43.213712353
tour_mont_puget.2,MultiLineString,1,345,5.464725831,43.213829808
tour_mont_puget.2,MultiLineString,1,346,5.464830812,43.214020629
tour_mont_puget.2,MultiLineString,1,347,5.464828459,43.214299845
tour_mont_puget.2,MultiLineString,1,348,5.464684261,43.214570961
tour_mont_puget.2,MultiLineString,1,349,5.464533102,43.214707875
tour_mont_puget.2,MultiLineString,1,350,5.464481536,43.214701853
tour_mont_puget.2,MultiLineString,1,351,5.464369777,43.214637629
tour_mont_puget.2,MultiLineString,1,352,5.464224897,43.214460408
tour_mont_puget.2,MultiLineString,1,353,5.464055587,43.214417117
tour_mont_puget.2,MultiLineString,1,354,5.463880409,43.214438125
tour_mont_puget.2,MultiLineString,1,355,5.463780611,43.21449845
tour_mont_puget.2,MultiLineString,1,356,5.463647687,43.214537932
tour_mont_puget.2,MultiLineString,1,357,5.463525163,43.214599135
tour_mont_puget.2,MultiLineString,1,358,5.463446124,43.214664385
tour_mont_puget.2,MultiLineString,1,359,5.463328552,43.214706127
tour_mont_puget.2,MultiLineString,1,360,5.463285591,43.214688388
tour_mont_puget.2,MultiLineString,1,361,5.463071426,43.21446757
tour_mont_puget.2,MultiLineString,1,362,5.462940762,43.214418716
tour_mont_puget.2,MultiLineString,1,363,5.462716956,43.214384315
tour_mont_puget.2,MultiLineString,1,364,5.462368757,43.214375971
tour_mont_puget.2,MultiLineString,1,365,5.46200674,43.214433097
tour_mont_puget.2,MultiLineString,1,366,5.461892438,43.214514
tour_mont_puget.2,MultiLineString,1,367,5.461902523,43.214588915
tour_mont_puget.2,MultiLineString,1,368,5.461803248,43.214704842
tour_mont_puget.2,MultiLineString,1,369,5.461788987,43.21482054
tour_mont_puget.2,MultiLineString,1,370,5.461729856,43.214867966
tour_mont_puget.2,MultiLineString,1,371,5.461711598,43.214950547
tour_mont_puget.2,MultiLineString,1,372,5.461605083,43.215101557
tour_mont_puget.2,MultiLineString,1,373,5.461546247,43.215147267
tour_mont_puget.2,MultiLineString,1,374,5.461351824,43.215219106
tour_mont_puget.2,MultiLineString,1,375,5.46110963,43.215270077
tour_mont_puget.2,MultiLineString,1,376,5.460863221,43.215245277
tour_mont_puget.2,MultiLineString,1,377,5.460462842,43.215329191
tour_mont_puget.2,MultiLineString,1,378,5.460509098,43.21559461
tour_mont_puget.2,MultiLineString,1,379,5.46055732,43.215663616
tour_mont_puget.2,MultiLineString,1,380,5.460618863,43.215915277
tour_mont_puget.2,MultiLineString,1,381,5.460577896,43.216045353
tour_mont_puget.2,MultiLineString,1,382,5.460496719,43.216141428
