ID,Type,PartNumber,CoordinateNumber,Longitude,Latitude
fontaine_voire.3,MultiLineString,1,354,5.383813869,43.223332401
fontaine_voire.3,MultiLineString,1,355,5.383890504,43.223340607
fontaine_voire.3,MultiLineString,1,356,5.384017997,43.223328792
fontaine_voire.3,MultiLineString,1,357,5.384092024,43.223333457
fontaine_voire.3,MultiLineString,1,358,5.384157561,43.223311311
fontaine_voire.3,MultiLineString,1,359,5.384511331,43.22314691
fontaine_voire.3,MultiLineString,1,360,5.384602166,43.223111607
fontaine_voire.3,MultiLineString,1,361,5.384804064,43.223054051
fontaine_voire.3,MultiLineString,1,362,5.384875191,43.223018282
fontaine_voire.3,MultiLineString,1,363,5.384942331,43.222975402
fontaine_voire.3,MultiLineString,1,364,5.385052135,43.222892883
fontaine_voire.3,MultiLineString,1,365,5.385139278,43.222887358
fontaine_voire.3,MultiLineString,1,366,5.385205189,43.222844505
fontaine_voire.3,MultiLineString,1,367,5.385265847,43.222793669
fontaine_voire.3,MultiLineString,1,368,5.385318498,43.222727711
fontaine_voire.3,MultiLineString,1,369,5.385370138,43.222696873
fontaine_voire.3,MultiLineString,1,370,5.385427625,43.222688403
fontaine_voire.3,MultiLineString,1,371,5.385538542,43.222632856
fontaine_voire.3,MultiLineString,1,372,5.385636938,43.222601884
fontaine_voire.3,MultiLineString,1,373,5.385816146,43.222531329
fontaine_voire.3,MultiLineString,1,374,5.385976132,43.2224423
fontaine_voire.3,MultiLineString,1,375,5.386181197,43.222342375
fontaine_voire.3,MultiLineString,1,376,5.386279444,43.222307806
fontaine_voire.3,MultiLineString,1,377,5.38636141,43.222266398
fontaine_voire.3,MultiLineString,1,378,5.386413684,43.222221146
fontaine_voire.3,MultiLineString,1,379,5.386467451,43.222152463
fontaine_voire.3,MultiLineString,1,380,5.386510375,43.222089419
fontaine_voire.3,MultiLineString,1,381,5.386555796,43.22202722
fontaine_voire.3,MultiLineString,1,382,5.386584527,43.221948292
fontaine_voire.3,MultiLineString,1,383,5.386624581,43.22190511
fontaine_voire.3,MultiLineString,1,384,5.38670152,43.221831415
fontaine_voire.3,MultiLineString,1,385,5.38681236,43.221774069
fontaine_voire.3,MultiLineString,1,386,5.386874915,43.221739388
fontaine_voire.3,MultiLineString,1,387,5.386924054,43.221737402
fontaine_voire.3,MultiLineString,1,388,5.386975096,43.221721874
fontaine_voire.3,MultiLineString,1,389,5.387018425,43.221698418
fontaine_voire.3,MultiLineString,1,390,5.387094466,43.221662539
fontaine_voire.3,MultiLineString,1,391,5.387162087,43.221631347
fontaine_voire.3,MultiLineString,1,392,5.387221774,43.22158683
fontaine_voire.3,MultiLineString,1,393,5.387307799,43.22155433
fontaine_voire.3,MultiLineString,1,394,5.387395202,43.2215254
fontaine_voire.3,MultiLineString,1,395,5.387469341,43.221503062
fontaine_voire.3,MultiLineString,1,396,5.387539904,43.221483502
fontaine_voire.3,MultiLineString,1,397,5.387624176,43.221468139
fontaine_voire.3,MultiLineString,1,398,5.387668249,43.221462665
fontaine_voire.3,MultiLineString,1,399,5.387689375,43.2214379
fontaine_voire.3,MultiLineString,1,400,5.387708936,43.22140507
fontaine_voire.3,MultiLineString,1,401,5.387755468,43.221399541
fontaine_voire.3,MultiLineString,1,402,5.387791421,43.221376247
fontaine_voire.3,MultiLineString,1,403,5.38782376,43.221354834
fontaine_voire.3,MultiLineString,1,404,5.387853157,43.221321786
fontaine_voire.3,MultiLineString,1,405,5.387881101,43.221283371
fontaine_voire.3,MultiLineString,1,406,5.387897197,43.221256018
fontaine_voire.3,MultiLineString,1,407,5.387914745,43.221234031
fontaine_voire.3,MultiLineString,1,408,5.387949766,43.221217958
fontaine_voire.3,MultiLineString,1,409,5.387981322,43.221207361
fontaine_voire.3,MultiLineString,1,410,5.387986688,43.221188344
fontaine_voire.3,MultiLineString,1,411,5.387976669,43.221154368
fontaine_voire.3,MultiLineString,1,412,5.387966464,43.221115897
fontaine_voire.3,MultiLineString,1,413,5.387972315,43.221078871
fontaine_voire.3,MultiLineString,1,414,5.388026523,43.221050674
fontaine_voire.3,MultiLineString,1,415,5.388130504,43.221006077
fontaine_voire.3,MultiLineString,1,416,5.388159006,43.220981149
fontaine_voire.3,MultiLineString,1,417,5.388171228,43.220949381
fontaine_voire.3,MultiLineString,1,418,5.388183524,43.220919412
fontaine_voire.3,MultiLineString,1,419,5.388242128,43.220878518
